Time,Input,Intermediate,Output
1.2528e-05,-0.7291666,-0.020833334,-0.020833334
1.2529999999999997e-05,-0.7291666,-0.020833334,-0.020833334
1.2531999999999995e-05,-0.7291666,0.0,-0.020833334
1.2533999999999999e-05,-0.7291666,-0.020833334,-0.020833334
1.2535999999999997e-05,-0.7083333,-0.020833334,-0.020833334
1.2538000000000001e-05,-0.7291666,-0.020833334,-0.020833334
1.2539999999999999e-05,-0.7291666,-0.041666668,-0.041666668
1.2541999999999996e-05,-0.7291666,-0.041666668,-0.020833334
1.2544e-05,-0.7291666,-0.020833334,-0.041666668
1.2545999999999998e-05,-0.75,-0.020833334,-0.020833334
1.2547999999999996e-05,-0.7291666,-0.020833334,-0.020833334
1.255e-05,-0.7291666,-0.020833334,-0.020833334
1.2551999999999998e-05,-0.7291666,-0.020833334,-0.020833334
1.2553999999999995e-05,-0.7291666,-0.041666668,-0.020833334
1.2556e-05,-0.75,0.0,-0.020833334
1.2557999999999997e-05,-0.75,-0.041666668,0.0
1.2560000000000002e-05,-0.7291666,0.0,-0.041666668
1.2562e-05,-0.7291666,-0.020833334,-0.020833334
1.2563999999999997e-05,-0.7291666,-0.020833334,-0.020833334
1.2566000000000001e-05,-0.7291666,-0.020833334,-0.020833334
1.2567999999999999e-05,-0.7291666,-0.020833334,-0.020833334
1.2569999999999997e-05,-0.7291666,-0.041666668,-0.020833334
1.2572000000000001e-05,-0.75,-0.020833334,-0.041666668
1.2573999999999999e-05,-0.75,-0.020833334,-0.020833334
1.2575999999999996e-05,-0.7291666,-0.020833334,-0.020833334
1.2578e-05,-0.75,-0.020833334,-0.020833334
1.2579999999999998e-05,-0.75,-0.020833334,-0.041666668
1.2581999999999996e-05,-0.7291666,-0.041666668,0.0
1.2584e-05,-0.7291666,-0.041666668,-0.020833334
1.2585999999999998e-05,-0.75,-0.020833334,-0.020833334
1.2587999999999995e-05,-0.75,0.0,-0.020833334
1.259e-05,-0.7291666,-0.020833334,-0.020833334
1.2591999999999997e-05,-0.7291666,-0.020833334,-0.020833334
1.2593999999999995e-05,-0.7291666,-0.020833334,-0.041666668
1.2596e-05,-0.75,0.0,-0.020833334
1.2597999999999997e-05,-0.75,-0.020833334,0.0
1.2599999999999995e-05,-0.7291666,-0.020833334,-0.041666668
1.2601999999999999e-05,-0.75,-0.020833334,-0.020833334
1.2603999999999997e-05,-0.75,0.0,-0.041666668
1.2606000000000001e-05,-0.7291666,-0.020833334,-0.020833334
1.2607999999999999e-05,-0.7291666,-0.020833334,-0.020833334
1.2609999999999996e-05,-0.75,-0.041666668,-0.020833334
1.2612e-05,-0.7291666,0.0,-0.020833334
1.2613999999999998e-05,-0.7291666,-0.020833334,-0.020833334
1.2615999999999996e-05,-0.7291666,-0.020833334,-0.020833334
1.2618e-05,-0.75,-0.020833334,-0.020833334
1.2619999999999998e-05,-0.75,-0.020833334,-0.020833334
1.2621999999999995e-05,-0.7291666,-0.020833334,-0.020833334
1.2624e-05,-0.75,0.0,-0.020833334
1.2625999999999997e-05,-0.75,-0.020833334,-0.020833334
1.2627999999999995e-05,-0.7291666,0.0,-0.020833334
1.263e-05,-0.75,-0.020833334,-0.020833334
1.2631999999999997e-05,-0.7291666,0.0,-0.020833334
1.2634000000000001e-05,-0.7291666,-0.020833334,-0.020833334
1.2635999999999999e-05,-0.75,0.0,-0.041666668
1.2637999999999997e-05,-0.75,-0.020833334,-0.020833334
1.2640000000000001e-05,-0.7291666,-0.020833334,-0.020833334
1.2641999999999999e-05,-0.75,-0.020833334,-0.041666668
1.2643999999999996e-05,-0.75,-0.020833334,-0.041666668
1.2646e-05,-0.75,-0.020833334,-0.020833334
1.2647999999999998e-05,-0.7291666,0.0,-0.020833334
1.2649999999999996e-05,-0.75,-0.020833334,-0.020833334
1.2652e-05,-0.7291666,-0.020833334,-0.020833334
1.2653999999999998e-05,-0.7291666,-0.020833334,-0.020833334
1.2655999999999995e-05,-0.7291666,-0.020833334,-0.041666668
1.2658e-05,-0.75,-0.020833334,-0.020833334
1.2659999999999997e-05,-0.75,-0.020833334,-0.020833334
1.2661999999999995e-05,-0.7291666,-0.020833334,-0.020833334
1.2664e-05,-0.75,-0.020833334,-0.020833334
1.2665999999999997e-05,-0.7291666,-0.020833334,-0.020833334
1.2667999999999995e-05,-0.75,-0.020833334,-0.020833334
1.2669999999999999e-05,-0.75,-0.041666668,0.0
1.2671999999999997e-05,-0.75,-0.020833334,-0.020833334
1.2674000000000001e-05,-0.7291666,-0.020833334,-0.020833334
1.2675999999999999e-05,-0.75,-0.020833334,-0.020833334
1.2677999999999996e-05,-0.7291666,-0.020833334,-0.020833334
1.268e-05,-0.75,-0.020833334,-0.020833334
1.2681999999999998e-05,-0.75,-0.020833334,0.0
1.2683999999999996e-05,-0.7291666,0.0,-0.020833334
1.2686e-05,-0.75,-0.020833334,-0.020833334
1.2687999999999998e-05,-0.75,-0.020833334,-0.020833334
1.2689999999999995e-05,-0.7291666,-0.020833334,-0.020833334
1.2692e-05,-0.75,-0.020833334,-0.041666668
1.2693999999999997e-05,-0.75,-0.020833334,-0.020833334
1.2695999999999995e-05,-0.75,0.0,-0.020833334
1.2698e-05,-0.7291666,-0.020833334,-0.020833334
1.2699999999999997e-05,-0.75,-0.020833334,-0.020833334
1.2702000000000001e-05,-0.75,-0.020833334,-0.020833334
1.2703999999999999e-05,-0.7291666,-0.020833334,-0.020833334
1.2705999999999997e-05,-0.75,-0.020833334,-0.020833334
1.2708000000000001e-05,-0.75,0.0,-0.020833334
1.2709999999999999e-05,-0.7291666,-0.020833334,0.0
1.2711999999999996e-05,-0.7291666,-0.020833334,-0.041666668
1.2714e-05,-0.75,-0.041666668,-0.020833334
1.2715999999999998e-05,-0.75,-0.020833334,-0.041666668
1.2717999999999996e-05,-0.75,-0.020833334,0.0
1.272e-05,-0.75,-0.041666668,-0.041666668
1.2721999999999998e-05,-0.75,-0.020833334,-0.020833334
1.2723999999999995e-05,-0.75,-0.020833334,-0.020833334
1.2726e-05,-0.75,-0.020833334,0.0
1.2727999999999997e-05,-0.75,-0.020833334,-0.041666668
1.2729999999999995e-05,-0.75,-0.020833334,-0.020833334
1.2732e-05,-0.75,-0.020833334,-0.020833334
1.2733999999999997e-05,-0.75,-0.020833334,-0.020833334
1.2735999999999995e-05,-0.75,-0.020833334,-0.041666668
1.2737999999999999e-05,-0.75,-0.020833334,-0.020833334
1.2739999999999997e-05,-0.75,-0.020833334,-0.020833334
1.2742000000000001e-05,-0.7291666,-0.020833334,-0.020833334
1.2743999999999999e-05,-0.75,-0.020833334,-0.020833334
1.2745999999999996e-05,-0.75,-0.041666668,-0.020833334
1.2748e-05,-0.75,0.0,-0.041666668
1.2749999999999998e-05,-0.75,-0.020833334,-0.020833334
1.2751999999999996e-05,-0.7291666,-0.020833334,-0.041666668
1.2754e-05,-0.75,-0.020833334,-0.020833334
1.2755999999999998e-05,-0.75,-0.020833334,-0.041666668
1.2757999999999995e-05,-0.75,-0.041666668,-0.020833334
1.276e-05,-0.75,0.0,-0.041666668
1.2761999999999997e-05,-0.7291666,-0.020833334,-0.020833334
1.2763999999999995e-05,-0.75,-0.020833334,-0.020833334
1.2766e-05,-0.75,-0.020833334,0.0
1.2767999999999997e-05,-0.7291666,0.0,-0.020833334
1.2770000000000001e-05,-0.7291666,-0.041666668,-0.020833334
1.2771999999999999e-05,-0.75,0.0,-0.041666668
1.2773999999999997e-05,-0.75,-0.041666668,-0.020833334
1.2776000000000001e-05,-0.75,-0.020833334,-0.041666668
1.2777999999999999e-05,-0.75,-0.020833334,-0.020833334
1.2779999999999996e-05,-0.75,0.0,-0.020833334
1.2782e-05,-0.75,-0.020833334,0.0
1.2783999999999998e-05,-0.75,-0.020833334,-0.041666668
1.2785999999999996e-05,-0.7291666,-0.020833334,-0.020833334
1.2788e-05,-0.75,-0.020833334,-0.041666668
1.2789999999999998e-05,-0.75,-0.020833334,0.0
1.2791999999999995e-05,-0.75,-0.020833334,-0.041666668
1.2794e-05,-0.75,-0.020833334,-0.020833334
1.2795999999999997e-05,-0.75,0.0,-0.020833334
1.2797999999999995e-05,-0.75,-0.020833334,0.0
1.28e-05,-0.7291666,-0.020833334,-0.041666668
1.2801999999999997e-05,-0.7291666,-0.020833334,-0.020833334
1.2803999999999995e-05,-0.75,0.0,-0.041666668
1.2805999999999999e-05,-0.75,-0.020833334,-0.020833334
1.2807999999999997e-05,-0.75,-0.020833334,-0.020833334
1.2810000000000001e-05,-0.75,-0.020833334,-0.020833334
1.2811999999999999e-05,-0.75,-0.020833334,-0.020833334
1.2813999999999996e-05,-0.75,-0.020833334,-0.020833334
1.2816e-05,-0.7291666,0.0,-0.020833334
1.2817999999999998e-05,-0.7708334,-0.020833334,-0.041666668
1.2819999999999996e-05,-0.75,0.0,-0.041666668
1.2822e-05,-0.7708334,-0.020833334,-0.020833334
1.2823999999999998e-05,-0.7291666,-0.020833334,-0.020833334
1.2825999999999995e-05,-0.75,-0.020833334,-0.020833334
1.2828e-05,-0.75,0.0,-0.020833334
1.2829999999999997e-05,-0.75,-0.020833334,0.0
1.2831999999999995e-05,-0.7291666,0.0,-0.020833334
1.2834e-05,-0.7291666,-0.020833334,-0.020833334
1.2835999999999997e-05,-0.7291666,0.0,-0.020833334
1.2838000000000001e-05,-0.75,-0.020833334,-0.020833334
1.2839999999999999e-05,-0.7291666,0.0,-0.020833334
1.2841999999999997e-05,-0.75,-0.020833334,-0.020833334
1.2844000000000001e-05,-0.75,0.0,-0.020833334
1.2845999999999999e-05,-0.75,-0.020833334,-0.020833334
1.2847999999999996e-05,-0.75,-0.020833334,-0.041666668
1.285e-05,-0.75,-0.020833334,-0.020833334
1.2851999999999998e-05,-0.7708334,0.0,-0.020833334
1.2853999999999996e-05,-0.7291666,-0.020833334,-0.020833334
1.2856e-05,-0.7291666,-0.020833334,-0.041666668
1.2857999999999998e-05,-0.7291666,-0.020833334,-0.020833334
1.2859999999999995e-05,-0.75,0.0,-0.020833334
1.2862e-05,-0.7291666,-0.020833334,-0.020833334
1.2863999999999997e-05,-0.75,-0.020833334,-0.020833334
1.2865999999999995e-05,-0.75,-0.020833334,-0.020833334
1.2868e-05,-0.7708334,0.0,-0.041666668
1.2869999999999997e-05,-0.75,-0.020833334,0.0
1.2871999999999995e-05,-0.7291666,0.0,-0.020833334
1.2873999999999999e-05,-0.75,-0.020833334,-0.020833334
1.2875999999999997e-05,-0.7291666,-0.020833334,-0.041666668
1.2878000000000001e-05,-0.75,-0.020833334,-0.020833334
1.2879999999999999e-05,-0.75,-0.020833334,-0.020833334
1.2881999999999996e-05,-0.7291666,-0.020833334,-0.020833334
1.2884e-05,-0.7708334,-0.020833334,-0.041666668
1.2885999999999998e-05,-0.75,-0.020833334,0.0
1.2887999999999996e-05,-0.75,-0.020833334,-0.041666668
1.289e-05,-0.75,-0.020833334,0.0
1.2891999999999998e-05,-0.7708334,-0.020833334,-0.020833334
1.2893999999999995e-05,-0.75,-0.020833334,0.0
1.2896e-05,-0.75,-0.020833334,-0.020833334
1.2897999999999997e-05,-0.75,-0.020833334,-0.020833334
1.2899999999999995e-05,-0.75,-0.020833334,-0.041666668
1.2902e-05,-0.75,-0.020833334,0.0
1.2903999999999997e-05,-0.7291666,-0.020833334,-0.041666668
1.2906000000000001e-05,-0.75,-0.020833334,-0.020833334
1.2907999999999999e-05,-0.75,0.0,-0.041666668
1.2909999999999997e-05,-0.75,-0.020833334,-0.020833334
1.2912000000000001e-05,-0.75,-0.020833334,-0.041666668
1.2913999999999999e-05,-0.75,-0.041666668,-0.020833334
1.2915999999999996e-05,-0.75,0.0,-0.020833334
1.2918e-05,-0.75,-0.020833334,0.0
1.2919999999999998e-05,-0.75,-0.020833334,-0.041666668
1.2921999999999996e-05,-0.75,-0.041666668,-0.020833334
1.2924e-05,-0.75,-0.020833334,-0.041666668
1.2925999999999998e-05,-0.75,-0.020833334,-0.020833334
1.2927999999999995e-05,-0.75,0.0,-0.041666668
1.293e-05,-0.75,-0.020833334,-0.020833334
1.2931999999999997e-05,-0.75,-0.020833334,-0.020833334
1.2933999999999995e-05,-0.75,-0.020833334,0.0
1.2936e-05,-0.75,-0.020833334,0.0
1.2937999999999997e-05,-0.75,-0.020833334,-0.020833334
1.2939999999999995e-05,-0.75,-0.020833334,-0.020833334
1.2941999999999999e-05,-0.75,-0.020833334,-0.020833334
1.2943999999999997e-05,-0.75,-0.020833334,-0.041666668
1.2946000000000001e-05,-0.75,-0.020833334,-0.041666668
1.2947999999999999e-05,-0.75,-0.020833334,-0.020833334
1.2949999999999996e-05,-0.75,-0.020833334,0.0
1.2952e-05,-0.75,-0.020833334,-0.020833334
1.2953999999999998e-05,-0.7708334,-0.020833334,-0.020833334
1.2955999999999996e-05,-0.75,0.0,-0.041666668
1.2958e-05,-0.75,-0.020833334,-0.020833334
1.2959999999999998e-05,-0.75,-0.020833334,-0.020833334
1.2961999999999995e-05,-0.75,-0.020833334,-0.020833334
1.2964e-05,-0.75,-0.020833334,-0.041666668
1.2965999999999997e-05,-0.75,-0.020833334,-0.020833334
1.2967999999999995e-05,-0.75,-0.020833334,-0.041666668
1.297e-05,-0.7708334,-0.020833334,-0.020833334
1.2971999999999997e-05,-0.7708334,-0.020833334,-0.020833334
1.2974000000000001e-05,-0.75,-0.020833334,-0.020833334
1.2975999999999999e-05,-0.75,-0.020833334,-0.020833334
1.2977999999999997e-05,-0.7708334,-0.020833334,-0.020833334
1.2980000000000001e-05,-0.75,0.0,-0.020833334
1.2981999999999999e-05,-0.7708334,-0.020833334,0.0
1.2983999999999996e-05,-0.75,0.0,-0.020833334
1.2986e-05,-0.75,-0.020833334,-0.020833334
1.2987999999999998e-05,-0.7708334,0.0,-0.041666668
1.2989999999999996e-05,-0.75,-0.020833334,-0.020833334
1.2992e-05,-0.75,0.0,-0.041666668
1.2993999999999998e-05,-0.75,-0.020833334,-0.020833334
1.2995999999999996e-05,-0.75,-0.020833334,-0.020833334
1.2998e-05,-0.7708334,-0.020833334,-0.020833334
1.2999999999999998e-05,-0.75,-0.020833334,-0.020833334
1.3001999999999995e-05,-0.7708334,-0.020833334,-0.020833334
1.3004e-05,-0.75,0.0,-0.020833334
1.3005999999999997e-05,-0.75,-0.020833334,0.0
1.3007999999999995e-05,-0.75,-0.041666668,-0.041666668
1.3009999999999999e-05,-0.75,-0.020833334,-0.020833334
1.3011999999999997e-05,-0.7708334,0.0,-0.041666668
1.3014000000000001e-05,-0.75,-0.020833334,-0.020833334
1.3015999999999999e-05,-0.7708334,-0.020833334,-0.041666668
1.3017999999999996e-05,-0.75,-0.020833334,-0.020833334
1.302e-05,-0.75,0.0,-0.041666668
1.3021999999999998e-05,-0.7708334,-0.020833334,-0.020833334
1.3023999999999996e-05,-0.75,-0.020833334,-0.041666668
1.3026e-05,-0.75,-0.041666668,-0.041666668
1.3027999999999998e-05,-0.7708334,-0.020833334,-0.041666668
1.3029999999999996e-05,-0.75,-0.020833334,-0.020833334
1.3032e-05,-0.75,-0.020833334,-0.041666668
1.3033999999999998e-05,-0.7708334,-0.020833334,-0.020833334
1.3035999999999995e-05,-0.7708334,0.0,-0.041666668
1.3038e-05,-0.7708334,-0.020833334,-0.020833334
1.3039999999999997e-05,-0.75,-0.020833334,-0.041666668
1.3042000000000002e-05,-0.75,-0.020833334,-0.020833334
1.3043999999999999e-05,-0.75,0.0,-0.041666668
1.3045999999999997e-05,-0.75,-0.020833334,-0.020833334
1.3048000000000001e-05,-0.75,-0.020833334,-0.041666668
1.3049999999999999e-05,-0.75,-0.020833334,-0.041666668
1.3051999999999996e-05,-0.7708334,-0.020833334,-0.041666668
1.3054e-05,-0.75,-0.020833334,-0.020833334
1.3055999999999998e-05,-0.75,-0.020833334,-0.041666668
1.3057999999999996e-05,-0.75,-0.020833334,-0.020833334
1.306e-05,-0.7708334,-0.020833334,-0.041666668
1.3061999999999998e-05,-0.7708334,-0.020833334,-0.020833334
1.3063999999999996e-05,-0.75,-0.020833334,-0.041666668
1.3066e-05,-0.7708334,-0.020833334,-0.041666668
1.3067999999999998e-05,-0.7708334,-0.020833334,-0.041666668
1.3069999999999995e-05,-0.7708334,-0.041666668,-0.041666668
1.3072e-05,-0.7708334,-0.020833334,-0.041666668
1.3073999999999997e-05,-0.7708334,-0.020833334,-0.020833334
1.3075999999999995e-05,-0.7708334,0.0,-0.020833334
1.3077999999999999e-05,-0.75,-0.020833334,-0.020833334
1.3079999999999997e-05,-0.75,-0.020833334,-0.020833334
1.3082000000000001e-05,-0.7708334,-0.020833334,-0.041666668
1.3083999999999999e-05,-0.7708334,0.0,-0.041666668
1.3085999999999996e-05,-0.75,-0.020833334,-0.020833334
1.3088e-05,-0.7708334,-0.020833334,-0.020833334
1.3089999999999998e-05,-0.75,-0.020833334,-0.020833334
1.3091999999999996e-05,-0.75,0.0,-0.020833334
1.3094e-05,-0.7708334,-0.020833334,-0.020833334
1.3095999999999998e-05,-0.75,0.0,-0.041666668
1.3097999999999996e-05,-0.7708334,-0.020833334,-0.020833334
1.31e-05,-0.7708334,-0.020833334,-0.020833334
1.3101999999999998e-05,-0.75,-0.020833334,-0.020833334
1.3103999999999995e-05,-0.75,-0.020833334,-0.041666668
1.3106e-05,-0.7708334,-0.020833334,-0.020833334
1.3107999999999997e-05,-0.7708334,0.0,-0.041666668
1.3110000000000002e-05,-0.7708334,-0.020833334,-0.020833334
1.3111999999999999e-05,-0.75,-0.020833334,-0.041666668
1.3113999999999997e-05,-0.75,-0.020833334,0.0
1.3116000000000001e-05,-0.7708334,-0.020833334,-0.020833334
1.3117999999999999e-05,-0.75,-0.020833334,-0.020833334
1.3119999999999996e-05,-0.7708334,-0.020833334,-0.020833334
1.3122e-05,-0.75,-0.020833334,-0.020833334
1.3123999999999998e-05,-0.7708334,-0.020833334,-0.041666668
1.3125999999999996e-05,-0.75,-0.020833334,-0.020833334
1.3128e-05,-0.7708334,0.0,-0.041666668
1.3129999999999998e-05,-0.7708334,-0.020833334,-0.020833334
1.3131999999999996e-05,-0.7708334,0.0,-0.041666668
1.3134e-05,-0.7708334,-0.020833334,-0.020833334
1.3135999999999998e-05,-0.75,-0.020833334,-0.041666668
1.3137999999999995e-05,-0.75,-0.020833334,-0.020833334
1.314e-05,-0.7708334,-0.020833334,-0.020833334
1.3141999999999997e-05,-0.7708334,-0.020833334,0.0
1.3143999999999995e-05,-0.7708334,-0.020833334,-0.020833334
1.3146e-05,-0.75,-0.020833334,-0.020833334
1.3147999999999997e-05,-0.7916667,-0.020833334,-0.020833334
1.3150000000000001e-05,-0.7708334,-0.020833334,-0.020833334
1.3151999999999999e-05,-0.75,0.0,-0.020833334
1.3153999999999996e-05,-0.7708334,-0.020833334,-0.020833334
1.3156e-05,-0.75,-0.020833334,-0.041666668
1.3157999999999998e-05,-0.7916667,-0.041666668,-0.020833334
1.3159999999999996e-05,-0.75,-0.020833334,-0.041666668
1.3162e-05,-0.7708334,-0.020833334,-0.041666668
1.3163999999999998e-05,-0.7708334,-0.020833334,-0.041666668
1.3165999999999996e-05,-0.7708334,-0.020833334,-0.020833334
1.3168e-05,-0.7708334,-0.020833334,-0.041666668
1.3169999999999998e-05,-0.75,-0.020833334,-0.020833334
1.3171999999999995e-05,-0.7708334,0.0,-0.041666668
1.3174e-05,-0.7916667,-0.020833334,-0.020833334
1.3175999999999997e-05,-0.7708334,0.0,-0.041666668
1.3178000000000002e-05,-0.75,-0.020833334,-0.020833334
1.318e-05,-0.7708334,0.0,-0.041666668
1.3181999999999997e-05,-0.7708334,-0.020833334,-0.020833334
1.3184000000000001e-05,-0.75,0.0,-0.041666668
1.3185999999999999e-05,-0.7708334,-0.020833334,-0.020833334
1.3187999999999996e-05,-0.7708334,0.0,-0.041666668
1.319e-05,-0.7708334,-0.020833334,-0.020833334
1.3191999999999998e-05,-0.7708334,0.0,-0.020833334
1.3193999999999996e-05,-0.7708334,0.0,-0.041666668
1.3196e-05,-0.7708334,0.0,-0.041666668
1.3197999999999998e-05,-0.7708334,-0.020833334,-0.020833334
1.3199999999999996e-05,-0.7708334,0.0,-0.041666668
1.3202e-05,-0.7708334,0.0,-0.020833334
1.3203999999999998e-05,-0.7708334,0.0,-0.041666668
1.3205999999999995e-05,-0.7708334,-0.020833334,-0.020833334
1.3208e-05,-0.7708334,0.0,-0.020833334
1.3209999999999997e-05,-0.75,-0.020833334,-0.020833334
1.3211999999999995e-05,-0.7708334,0.0,-0.020833334
1.3214e-05,-0.7708334,-0.020833334,-0.041666668
1.3215999999999997e-05,-0.75,-0.020833334,-0.041666668
1.3218000000000001e-05,-0.7708334,-0.020833334,-0.041666668
1.3219999999999999e-05,-0.7708334,0.0,-0.041666668
1.3221999999999996e-05,-0.7708334,-0.020833334,-0.020833334
1.3224e-05,-0.7708334,-0.020833334,-0.020833334
1.3225999999999998e-05,-0.7708334,-0.020833334,-0.020833334
1.3227999999999996e-05,-0.7708334,0.0,-0.020833334
1.323e-05,-0.7708334,-0.020833334,-0.020833334
1.3231999999999998e-05,-0.7708334,-0.020833334,-0.020833334
1.3233999999999996e-05,-0.7708334,-0.020833334,-0.041666668
1.3236e-05,-0.7708334,-0.020833334,-0.041666668
1.3237999999999998e-05,-0.7916667,-0.020833334,-0.020833334
1.3239999999999995e-05,-0.7708334,-0.020833334,-0.020833334
1.3242e-05,-0.7708334,-0.020833334,-0.020833334
1.3243999999999997e-05,-0.7708334,-0.020833334,-0.041666668
1.3246000000000002e-05,-0.7916667,-0.020833334,-0.020833334
1.3248e-05,-0.7708334,0.0,-0.041666668
1.3249999999999997e-05,-0.7708334,0.0,-0.020833334
1.3252000000000001e-05,-0.7708334,-0.020833334,-0.041666668
1.3253999999999999e-05,-0.7708334,-0.020833334,-0.020833334
1.3255999999999996e-05,-0.75,-0.020833334,-0.041666668
1.3258e-05,-0.7708334,-0.020833334,-0.020833334
1.3259999999999998e-05,-0.7708334,0.0,-0.041666668
1.3261999999999996e-05,-0.7708334,-0.020833334,-0.041666668
1.3264e-05,-0.7708334,-0.020833334,-0.020833334
1.3265999999999998e-05,-0.7916667,-0.020833334,-0.020833334
1.3267999999999996e-05,-0.7708334,-0.020833334,-0.020833334
1.327e-05,-0.7708334,-0.020833334,-0.020833334
1.3271999999999998e-05,-0.7708334,-0.020833334,-0.020833334
1.3273999999999995e-05,-0.7708334,-0.020833334,-0.020833334
1.3276e-05,-0.7708334,0.0,-0.020833334
1.3277999999999997e-05,-0.7708334,0.0,-0.020833334
1.3279999999999995e-05,-0.7708334,-0.020833334,-0.041666668
1.3282e-05,-0.7708334,-0.020833334,-0.020833334
1.3283999999999997e-05,-0.7708334,0.0,-0.041666668
1.3286000000000001e-05,-0.7708334,0.0,-0.020833334
1.3287999999999999e-05,-0.7708334,0.0,-0.041666668
1.3289999999999996e-05,-0.7708334,-0.020833334,-0.020833334
1.3292e-05,-0.7708334,0.0,-0.020833334
1.3293999999999998e-05,-0.7708334,-0.020833334,-0.020833334
1.3295999999999996e-05,-0.75,0.0,-0.041666668
1.3298e-05,-0.7708334,-0.020833334,-0.020833334
1.3299999999999998e-05,-0.75,-0.020833334,-0.041666668
1.3301999999999996e-05,-0.7708334,-0.020833334,-0.020833334
1.3304e-05,-0.7708334,0.0,-0.041666668
1.3305999999999998e-05,-0.7708334,-0.020833334,-0.020833334
1.3307999999999995e-05,-0.7916667,-0.020833334,-0.020833334
1.331e-05,-0.7708334,0.0,-0.020833334
1.3311999999999997e-05,-0.75,-0.020833334,-0.020833334
1.3314000000000002e-05,-0.7708334,-0.020833334,-0.020833334
1.3316e-05,-0.75,0.0,-0.020833334
1.3317999999999997e-05,-0.7708334,-0.020833334,-0.020833334
1.3320000000000001e-05,-0.75,-0.020833334,-0.041666668
1.3321999999999999e-05,-0.75,-0.020833334,-0.020833334
1.3323999999999996e-05,-0.7708334,0.0,-0.041666668
1.3326e-05,-0.7708334,-0.020833334,-0.020833334
1.3327999999999998e-05,-0.7708334,0.0,-0.041666668
1.3329999999999996e-05,-0.7708334,-0.020833334,0.0
1.3332e-05,-0.7708334,0.0,-0.041666668
1.3333999999999998e-05,-0.7916667,-0.020833334,-0.020833334
1.3335999999999996e-05,-0.7708334,-0.020833334,-0.041666668
1.3338e-05,-0.7708334,-0.020833334,-0.020833334
1.3339999999999998e-05,-0.7708334,-0.020833334,-0.041666668
1.3341999999999995e-05,-0.7708334,-0.020833334,-0.020833334
1.3344e-05,-0.7708334,-0.020833334,-0.041666668
1.3345999999999997e-05,-0.7708334,-0.020833334,-0.020833334
1.3347999999999995e-05,-0.7708334,0.0,-0.041666668
1.335e-05,-0.7916667,-0.020833334,-0.020833334
1.3351999999999997e-05,-0.7708334,-0.020833334,-0.041666668
1.3354000000000001e-05,-0.7916667,-0.020833334,-0.020833334
1.3355999999999999e-05,-0.7708334,0.0,-0.020833334
1.3357999999999996e-05,-0.7708334,-0.020833334,-0.020833334
1.336e-05,-0.75,0.0,-0.041666668
1.3361999999999998e-05,-0.7708334,-0.020833334,-0.041666668
1.3363999999999996e-05,-0.7916667,0.0,-0.041666668
1.3366e-05,-0.7916667,-0.020833334,-0.020833334
1.3367999999999998e-05,-0.7708334,0.0,-0.041666668
1.3369999999999996e-05,-0.7708334,-0.020833334,-0.041666668
1.3372e-05,-0.7708334,-0.020833334,-0.020833334
1.3373999999999998e-05,-0.7708334,-0.020833334,-0.020833334
1.3375999999999995e-05,-0.75,-0.020833334,-0.041666668
1.3378e-05,-0.7916667,-0.020833334,-0.020833334
1.3379999999999997e-05,-0.7708334,0.0,-0.020833334
1.3382000000000002e-05,-0.7916667,-0.020833334,-0.020833334
1.3384e-05,-0.7708334,-0.020833334,-0.020833334
1.3385999999999997e-05,-0.7708334,-0.020833334,-0.020833334
1.3388000000000001e-05,-0.7708334,0.0,-0.020833334
1.3389999999999999e-05,-0.7708334,-0.020833334,0.0
1.3391999999999996e-05,-0.7708334,0.0,-0.020833334
1.3394000000000001e-05,-0.7916667,-0.020833334,-0.020833334
1.3395999999999998e-05,-0.7708334,0.0,-0.041666668
1.3397999999999996e-05,-0.7916667,-0.020833334,0.0
1.34e-05,-0.7708334,-0.020833334,-0.020833334
1.3401999999999998e-05,-0.75,-0.020833334,-0.020833334
1.3403999999999996e-05,-0.7916667,0.0,-0.020833334
1.3406e-05,-0.7708334,-0.020833334,-0.020833334
1.3407999999999998e-05,-0.7916667,-0.020833334,-0.041666668
1.3409999999999995e-05,-0.7916667,-0.020833334,-0.041666668
1.3412e-05,-0.7708334,-0.020833334,-0.041666668
1.3413999999999997e-05,-0.7916667,-0.020833334,-0.020833334
1.3415999999999995e-05,-0.7708334,-0.020833334,-0.020833334
1.3418e-05,-0.7916667,-0.020833334,-0.020833334
1.3419999999999997e-05,-0.75,0.0,-0.020833334
1.3422000000000001e-05,-0.7916667,-0.020833334,-0.020833334
1.3423999999999999e-05,-0.7916667,-0.020833334,-0.041666668
1.3425999999999996e-05,-0.7708334,-0.020833334,-0.020833334
1.3428000000000001e-05,-0.7708334,0.0,-0.041666668
1.3429999999999998e-05,-0.7708334,-0.020833334,-0.020833334
1.3431999999999996e-05,-0.7708334,-0.020833334,-0.020833334
1.3434e-05,-0.7916667,-0.020833334,-0.020833334
1.3435999999999998e-05,-0.7916667,-0.020833334,-0.020833334
1.3437999999999996e-05,-0.7708334,-0.020833334,-0.020833334
1.344e-05,-0.7708334,-0.020833334,-0.020833334
1.3441999999999998e-05,-0.7916667,-0.020833334,-0.020833334
1.3443999999999995e-05,-0.7916667,-0.020833334,-0.041666668
1.3446e-05,-0.7708334,-0.020833334,0.0
1.3447999999999997e-05,-0.7708334,-0.020833334,-0.041666668
1.3450000000000002e-05,-0.7708334,-0.020833334,-0.020833334
1.3452e-05,-0.7916667,0.0,0.0
