Time,Input
5.58e-06,-1.0
5.59e-06,-1.0
5.6e-06,-1.0
5.6100000000000005e-06,-1.0
5.62e-06,-1.0
5.63e-06,-1.0
5.64e-06,-1.0
5.65e-06,-1.0
5.66e-06,-1.0
5.67e-06,-1.0
5.68e-06,-1.0
5.69e-06,-1.0
5.7000000000000005e-06,-1.0
5.71e-06,-1.0
5.72e-06,-1.0
5.73e-06,-1.0
5.74e-06,-1.0
5.75e-06,-1.0
5.76e-06,-1.0
5.77e-06,-1.0
5.78e-06,-1.0
5.7900000000000005e-06,-1.0
5.8e-06,-1.0
5.81e-06,-1.0
5.82e-06,-1.0
5.83e-06,-1.0
5.84e-06,-1.0
5.85e-06,-1.0
5.86e-06,-1.0
5.87e-06,-1.0
5.8800000000000005e-06,-1.0
5.89e-06,-1.0
5.9e-06,-1.0
5.91e-06,-1.0
5.92e-06,-1.0
5.93e-06,-1.0
5.94e-06,-1.0
5.95e-06,-1.0
5.9600000000000005e-06,-1.0
5.9700000000000004e-06,-1.0
5.98e-06,-1.0
5.99e-06,-1.0
6e-06,-1.0
6.01e-06,-1.0
6.02e-06,-1.0
6.03e-06,-1.0
6.04e-06,-1.0
6.0500000000000005e-06,-1.0
6.0600000000000004e-06,-1.0
6.07e-06,-1.0
6.08e-06,-1.0
6.09e-06,-1.0
6.1e-06,-1.0
6.11e-06,-1.0
6.12e-06,-1.0
6.13e-06,-1.0
6.1400000000000005e-06,-1.0
6.15e-06,-1.0
6.16e-06,-1.0
6.17e-06,-1.0
6.18e-06,-1.0
6.19e-06,-1.0
6.2e-06,-1.0
6.21e-06,-1.0
6.22e-06,-1.0
6.2300000000000005e-06,-1.0
6.24e-06,-1.0
6.25e-06,-1.0
6.26e-06,-1.0
6.27e-06,-1.0
6.28e-06,-1.0
6.29e-06,-1.0
6.3e-06,-1.0
6.31e-06,-1.0
6.3200000000000005e-06,-1.0
6.33e-06,-1.0
6.34e-06,-1.0
6.35e-06,-1.0
6.36e-06,-1.0
6.37e-06,-1.0
6.38e-06,-1.0
6.39e-06,-1.0
6.4e-06,-1.0
6.4100000000000005e-06,-1.0
6.42e-06,-1.0
6.43e-06,-1.0
6.44e-06,-1.0
6.45e-06,-1.0
6.46e-06,-1.0
6.47e-06,-1.0
6.48e-06,-1.0
6.4900000000000005e-06,-1.0
6.5000000000000004e-06,-1.0
6.51e-06,-1.0
6.52e-06,-1.0
6.53e-06,-1.0
6.54e-06,-1.0
6.55e-06,-1.0
6.56e-06,-1.0
6.57e-06,-1.0
6.5800000000000005e-06,-1.0
6.5900000000000004e-06,-1.0
6.6e-06,-1.0
6.61e-06,-1.0
6.62e-06,-1.0
6.63e-06,-1.0
6.64e-06,-1.0
6.65e-06,-1.0
6.66e-06,-1.0
6.6700000000000005e-06,-1.0
6.68e-06,-1.0
6.69e-06,-1.0
6.7e-06,-1.0
6.71e-06,-1.0
6.72e-06,-1.0
6.73e-06,-1.0
6.74e-06,-1.0
6.75e-06,-1.0
6.7600000000000005e-06,-1.0
6.77e-06,-1.0
6.78e-06,-1.0
6.79e-06,-1.0
6.8e-06,-1.0
6.81e-06,-1.0
6.82e-06,-1.0
6.83e-06,-1.0
6.84e-06,-1.0
6.8500000000000005e-06,-1.0
6.86e-06,-1.0
6.87e-06,-1.0
6.88e-06,-1.0
6.89e-06,-1.0
6.9e-06,-1.0
6.91e-06,-1.0
6.92e-06,-1.0
6.9300000000000006e-06,-1.0
6.9400000000000005e-06,-1.0
6.95e-06,-1.0
6.96e-06,-1.0
6.97e-06,-1.0
6.98e-06,-1.0
6.99e-06,-1.0
7e-06,-1.0
7.01e-06,-1.0
7.0200000000000006e-06,-1.0
7.0300000000000005e-06,-1.0
7.04e-06,-1.0
7.05e-06,-1.0
7.06e-06,-1.0
7.07e-06,-1.0
7.08e-06,-1.0
7.09e-06,-1.0
7.1e-06,-1.0
7.1100000000000005e-06,-1.0
7.1200000000000004e-06,-1.0
7.13e-06,-1.0
7.14e-06,-1.0
7.15e-06,-1.0
7.16e-06,-1.0
7.17e-06,-1.0
7.18e-06,-1.0
7.19e-06,-1.0
7.2000000000000005e-06,-1.0
7.2100000000000004e-06,-1.0
7.22e-06,-1.0
7.23e-06,-1.0
7.24e-06,-1.0
7.25e-06,-1.0
7.26e-06,-1.0
7.27e-06,-1.0
7.28e-06,-1.0
7.2900000000000005e-06,-1.0
7.3e-06,-1.0
7.31e-06,-1.0
7.32e-06,-1.0
7.33e-06,-1.0
7.34e-06,-1.0
7.35e-06,-1.0
7.36e-06,-1.0
7.37e-06,-1.0
7.3800000000000005e-06,-1.0
7.39e-06,-1.0
7.4e-06,-1.0
7.41e-06,-1.0
7.42e-06,-1.0
7.43e-06,-1.0
7.44e-06,-1.0
7.45e-06,-1.0
7.4600000000000006e-06,-1.0
7.4700000000000005e-06,-1.0
7.48e-06,-1.0
7.49e-06,-1.0
7.5e-06,-1.0
7.51e-06,-1.0
7.52e-06,-1.0
7.53e-06,-1.0
7.54e-06,-1.0
7.5500000000000006e-06,-1.0
7.5600000000000005e-06,-1.0
7.57e-06,-1.0
7.58e-06,-1.0
7.59e-06,-1.0
7.6e-06,-1.0
7.61e-06,-1.0
7.62e-06,-1.0
7.63e-06,-1.0
7.64e-06,-1.0
7.65e-06,-1.0
7.66e-06,-1.0
7.67e-06,-1.0
7.680000000000001e-06,-1.0
7.690000000000001e-06,-1.0
7.7e-06,-1.0
7.71e-06,-1.0
7.72e-06,-1.0
7.73e-06,-1.0
7.74e-06,-1.0
7.75e-06,-1.0
7.76e-06,-1.0
7.77e-06,-1.0
7.78e-06,-1.0
7.79e-06,-1.0
7.8e-06,-1.0
7.81e-06,-1.0
7.82e-06,-1.0
7.83e-06,-1.0
7.84e-06,-1.0
7.85e-06,-1.0
7.860000000000001e-06,-1.0
7.870000000000001e-06,-1.0
7.88e-06,-1.0
7.89e-06,-1.0
7.9e-06,-1.0
7.91e-06,-1.0
7.92e-06,-1.0
7.93e-06,-1.0
7.94e-06,-1.0
7.95e-06,-1.0
7.96e-06,-1.0
7.97e-06,-1.0
7.98e-06,-1.0
7.99e-06,-1.0
8e-06,-1.0
8.01e-06,-1.0
8.02e-06,-1.0
8.03e-06,-1.0
8.040000000000001e-06,-1.0
8.050000000000001e-06,-1.0
8.06e-06,-1.0
8.07e-06,-1.0
8.08e-06,-1.0
8.09e-06,-1.0
8.1e-06,-1.0
8.11e-06,-1.0
8.12e-06,-1.0
8.13e-06,-1.0
8.14e-06,-1.0
8.15e-06,-1.0
8.16e-06,-1.0
8.17e-06,-1.0
8.18e-06,-1.0
8.19e-06,-1.0
8.2e-06,-1.0
8.210000000000001e-06,-1.0
8.220000000000001e-06,-1.0
8.23e-06,-1.0
8.24e-06,-1.0
8.25e-06,-1.0
8.26e-06,-1.0
8.27e-06,-1.0
8.28e-06,-1.0
8.29e-06,-1.0
8.3e-06,-1.0
8.31e-06,-1.0
8.32e-06,-1.0
8.33e-06,-1.0
8.34e-06,-1.0
8.35e-06,-1.0
8.36e-06,-1.0
8.37e-06,-1.0
8.38e-06,-1.0
8.390000000000001e-06,-1.0
8.400000000000001e-06,-1.0
8.41e-06,-1.0
8.42e-06,-1.0
8.43e-06,-1.0
8.44e-06,-1.0
8.45e-06,-1.0
8.46e-06,-1.0
8.47e-06,-1.0
8.48e-06,-1.0
8.49e-06,-1.0
8.5e-06,-1.0
8.51e-06,-1.0
8.52e-06,-1.0
8.53e-06,-1.0
8.54e-06,-1.0
8.55e-06,-1.0
8.56e-06,-1.0
8.570000000000001e-06,-1.0
8.580000000000001e-06,-1.0
8.59e-06,-1.0
8.6e-06,-1.0
8.61e-06,-1.0
8.62e-06,-1.0
8.63e-06,-1.0
8.64e-06,-1.0
8.65e-06,-1.0
8.66e-06,-1.0
8.67e-06,-1.0
8.68e-06,-1.0
8.69e-06,-1.0
8.7e-06,-1.0
8.71e-06,-1.0
8.72e-06,-1.0
8.73e-06,-1.0
8.740000000000001e-06,-1.0
8.750000000000001e-06,-1.0
8.76e-06,-1.0
8.77e-06,-1.0
8.78e-06,-1.0
8.79e-06,-1.0
8.8e-06,-1.0
8.81e-06,-1.0
8.82e-06,-1.0
8.83e-06,-1.0
8.84e-06,-1.0
8.85e-06,-1.0
8.86e-06,-1.0
8.87e-06,-1.0
8.88e-06,-1.0
8.89e-06,-1.0
8.9e-06,-1.0
8.91e-06,-1.0
8.920000000000001e-06,-1.0
