Time,Input
0.0,0.0
1e-09,-1.0
2e-09,-1.0
3.0000000000000004e-09,-1.0
4e-09,-1.0
5e-09,-1.0
6.000000000000001e-09,-1.0
7.000000000000001e-09,-1.0
8e-09,-1.0
9.000000000000001e-09,-1.0
1e-08,-1.0
1.1000000000000001e-08,-1.0
1.2000000000000002e-08,-1.0
1.3e-08,-1.0
1.4000000000000001e-08,-1.0
1.5000000000000002e-08,-1.0
1.6e-08,-1.0
1.7e-08,-1.0
1.8000000000000002e-08,-1.0
1.9e-08,-1.0
2e-08,-1.0
2.1000000000000003e-08,-1.0
2.2000000000000002e-08,-1.0
2.3e-08,-1.0
2.4000000000000003e-08,-1.0
2.5000000000000002e-08,-1.0
2.6e-08,-1.0
2.7e-08,-1.0
2.8000000000000003e-08,-1.0
2.9e-08,-1.0
3.0000000000000004e-08,-1.0
3.1e-08,-1.0
3.2e-08,-1.0
3.3000000000000004e-08,-1.0
3.4e-08,-1.0
3.5e-08,-1.0
3.6000000000000005e-08,-1.0
3.7e-08,-1.0
3.8e-08,-1.0
3.9000000000000005e-08,-1.0
4e-08,-1.0
4.1e-08,-1.0
4.2000000000000006e-08,-1.0
4.3e-08,-1.0
4.4000000000000004e-08,-1.0
4.5000000000000006e-08,-1.0
4.6e-08,-1.0
4.7000000000000004e-08,-1.0
4.8000000000000006e-08,-1.0
4.9e-08,-1.0
5.0000000000000004e-08,-1.0
5.1e-08,-1.0
5.2e-08,-1.0
5.3000000000000005e-08,-1.0
5.4e-08,-1.0
5.5e-08,-1.0
5.6000000000000005e-08,-1.0
5.7e-08,-1.0
5.8e-08,-1.0
5.9000000000000006e-08,-1.0
6.000000000000001e-08,-1.0
6.1e-08,-1.0
6.2e-08,-1.0
6.300000000000001e-08,-1.0
6.4e-08,-1.0
6.5e-08,-1.0
6.600000000000001e-08,-1.0
6.7e-08,-1.0
6.8e-08,-1.0
6.900000000000001e-08,-1.0
7e-08,-1.0
7.1e-08,-1.0
7.200000000000001e-08,-1.0
7.3e-08,-1.0
7.4e-08,-1.0
7.500000000000001e-08,-1.0
7.6e-08,-1.0
7.7e-08,-1.0
7.800000000000001e-08,-1.0
7.9e-08,-1.0
8e-08,-1.0
8.100000000000001e-08,-1.0
8.2e-08,-1.0
8.3e-08,-1.0
8.400000000000001e-08,-1.0
8.500000000000001e-08,-1.0
8.6e-08,-1.0
8.700000000000001e-08,-1.0
8.800000000000001e-08,-1.0
8.9e-08,-1.0
9.000000000000001e-08,-1.0
9.100000000000001e-08,-1.0
9.2e-08,-1.0
9.300000000000001e-08,-1.0
9.400000000000001e-08,-1.0
9.5e-08,-1.0
9.600000000000001e-08,-1.0
9.700000000000001e-08,-1.0
9.8e-08,-1.0
9.9e-08,-1.0
1.0000000000000001e-07,-1.0
1.01e-07,-1.0
1.02e-07,-1.0
1.0300000000000001e-07,-1.0
1.04e-07,-1.0
1.05e-07,-1.0
1.0600000000000001e-07,-1.0
1.07e-07,-1.0
1.08e-07,-1.0
1.0900000000000001e-07,-1.0
1.1e-07,-1.0
1.11e-07,-1.0
1.1200000000000001e-07,-1.0
1.13e-07,-1.0
1.14e-07,-1.0
1.1500000000000001e-07,-1.0
1.16e-07,-1.0
1.17e-07,-1.0
1.1800000000000001e-07,-1.0
1.1900000000000001e-07,-1.0
1.2000000000000002e-07,-1.0
1.21e-07,-1.0
1.22e-07,-1.0
1.23e-07,-1.0
1.24e-07,-1.0
1.2500000000000002e-07,-1.0
1.2600000000000002e-07,-1.0
1.27e-07,-1.0
1.28e-07,-1.0
1.29e-07,-1.0
1.3e-07,-1.0
1.31e-07,-1.0
1.3200000000000002e-07,-1.0
1.33e-07,-1.0
1.34e-07,-1.0
1.35e-07,-1.0
1.36e-07,-1.0
1.37e-07,-1.0
1.3800000000000002e-07,-1.0
1.3900000000000001e-07,-1.0
1.4e-07,-1.0
1.41e-07,-1.0
1.42e-07,-1.0
1.43e-07,-1.0
1.4400000000000002e-07,-1.0
1.4500000000000001e-07,-1.0
1.46e-07,-1.0
1.47e-07,-1.0
1.48e-07,-1.0
1.49e-07,-1.0
1.5000000000000002e-07,-1.0
1.5100000000000002e-07,-1.0
1.52e-07,-1.0
1.53e-07,-1.0
1.54e-07,-1.0
1.55e-07,-1.0
1.5600000000000002e-07,-1.0
1.5700000000000002e-07,-1.0
1.58e-07,-1.0
1.59e-07,-1.0
1.6e-07,-1.0
1.61e-07,-1.0
1.6200000000000002e-07,-1.0
1.6300000000000002e-07,-1.0
1.64e-07,-1.0
1.65e-07,-1.0
1.66e-07,-1.0
1.67e-07,-1.0
1.6800000000000002e-07,-1.0
1.6900000000000002e-07,-1.0
1.7000000000000001e-07,-1.0
1.71e-07,-1.0
1.72e-07,-1.0
1.73e-07,-1.0
1.7400000000000002e-07,-1.0
1.7500000000000002e-07,-1.0
1.7600000000000001e-07,-1.0
1.77e-07,-1.0
1.78e-07,-1.0
1.79e-07,-1.0
1.8000000000000002e-07,-1.0
1.8100000000000002e-07,-1.0
1.8200000000000002e-07,-1.0
1.83e-07,-1.0
1.84e-07,-1.0
1.85e-07,-1.0
1.8600000000000002e-07,-1.0
1.8700000000000002e-07,-1.0
1.8800000000000002e-07,-1.0
1.89e-07,-1.0
1.9e-07,-1.0
1.91e-07,-1.0
1.9200000000000003e-07,-1.0
1.9300000000000002e-07,-1.0
1.9400000000000002e-07,-1.0
1.95e-07,-1.0
1.96e-07,-1.0
1.97e-07,-1.0
1.98e-07,-1.0
1.9900000000000002e-07,-1.0
2.0000000000000002e-07,-1.0
2.01e-07,-1.0
2.02e-07,-1.0
2.03e-07,-1.0
2.04e-07,-1.0
2.0500000000000002e-07,-1.0
2.0600000000000002e-07,-1.0
2.0700000000000001e-07,-1.0
2.08e-07,-1.0
2.09e-07,-1.0
2.1e-07,-1.0
2.1100000000000002e-07,-1.0
2.1200000000000002e-07,-1.0
2.1300000000000001e-07,-1.0
2.14e-07,-1.0
2.15e-07,-1.0
2.16e-07,-1.0
2.1700000000000002e-07,-1.0
2.1800000000000002e-07,-1.0
2.1900000000000002e-07,-1.0
2.2e-07,-1.0
2.21e-07,-1.0
2.22e-07,-1.0
2.2300000000000002e-07,-1.0
2.2400000000000002e-07,-1.0
2.2500000000000002e-07,-1.0
2.26e-07,-1.0
2.27e-07,-1.0
2.28e-07,-1.0
2.2900000000000003e-07,-1.0
2.3000000000000002e-07,-1.0
2.3100000000000002e-07,-1.0
2.32e-07,-1.0
2.33e-07,-1.0
2.34e-07,-1.0
2.3500000000000003e-07,-1.0
2.3600000000000002e-07,-1.0
2.3700000000000002e-07,-1.0
2.3800000000000001e-07,-1.0
2.39e-07,-1.0
2.4000000000000003e-07,-1.0
2.41e-07,-1.0
2.42e-07,-1.0
2.43e-07,-1.0
2.44e-07,-1.0
2.4500000000000004e-07,-1.0
2.46e-07,-1.0
2.4700000000000003e-07,-1.0
2.48e-07,-1.0
2.49e-07,-1.0
2.5000000000000004e-07,-1.0
2.51e-07,-1.0
2.5200000000000003e-07,-1.0
2.53e-07,-1.0
2.54e-07,-1.0
2.55e-07,-1.0
2.56e-07,-1.0
2.5700000000000004e-07,-1.0
2.58e-07,-1.0
2.5900000000000003e-07,-1.0
2.6e-07,-1.0
2.61e-07,-1.0
2.62e-07,-1.0
2.63e-07,-1.0
2.6400000000000003e-07,-1.0
2.65e-07,-1.0
2.66e-07,-1.0
2.67e-07,-1.0
2.68e-07,-1.0
2.6900000000000004e-07,-1.0
2.7e-07,-1.0
2.7100000000000003e-07,-1.0
2.72e-07,-1.0
2.73e-07,-1.0
2.74e-07,-1.0
2.75e-07,-1.0
2.7600000000000004e-07,-1.0
2.77e-07,-1.0
2.7800000000000003e-07,-1.0
2.79e-07,-1.0
2.8e-07,-1.0
2.8100000000000004e-07,-1.0
2.82e-07,-1.0
2.8300000000000003e-07,-1.0
2.84e-07,-1.0
2.85e-07,-1.0
2.86e-07,-1.0
2.87e-07,-1.0
2.8800000000000004e-07,-1.0
2.89e-07,-1.0
2.9000000000000003e-07,-1.0
2.91e-07,-1.0
2.92e-07,-1.0
2.9300000000000004e-07,-1.0
2.94e-07,-1.0
2.9500000000000003e-07,-1.0
2.96e-07,-1.0
2.97e-07,-1.0
2.98e-07,-1.0
2.99e-07,-1.0
3.0000000000000004e-07,-1.0
3.01e-07,-1.0
3.0200000000000003e-07,-1.0
3.03e-07,-1.0
3.04e-07,-1.0
3.0500000000000004e-07,-1.0
3.06e-07,-1.0
3.0700000000000004e-07,-1.0
3.08e-07,-1.0
3.0900000000000003e-07,-1.0
3.1e-07,-1.0
3.11e-07,-1.0
3.1200000000000004e-07,-1.0
3.13e-07,-1.0
3.1400000000000003e-07,-1.0
3.15e-07,-1.0
3.16e-07,-1.0
3.1700000000000005e-07,-1.0
3.18e-07,-1.0
3.1900000000000004e-07,-1.0
3.2e-07,-1.0
3.2100000000000003e-07,-1.0
3.22e-07,-1.0
3.23e-07,-1.0
3.2400000000000004e-07,-1.0
3.25e-07,-1.0
3.2600000000000003e-07,-1.0
3.27e-07,-1.0
3.28e-07,-1.0
3.29e-07,-1.0
3.3e-07,-1.0
3.3100000000000004e-07,-1.0
3.32e-07,-1.0
3.3300000000000003e-07,-1.0
3.34e-07,-1.0
3.35e-07,-1.0
3.3600000000000004e-07,-1.0
3.37e-07,-1.0
3.3800000000000004e-07,-1.0
3.39e-07,-1.0
3.4000000000000003e-07,-1.0
3.41e-07,-1.0
3.42e-07,-1.0
3.4300000000000004e-07,-1.0
3.44e-07,-1.0
3.4500000000000003e-07,-1.0
3.46e-07,-1.0
3.47e-07,-1.0
3.4800000000000005e-07,-1.0
3.49e-07,-1.0
3.5000000000000004e-07,-1.0
3.51e-07,-1.0
3.5200000000000003e-07,-1.0
3.53e-07,-1.0
3.54e-07,-1.0
3.5500000000000004e-07,-1.0
3.56e-07,-1.0
3.5700000000000003e-07,-1.0
3.58e-07,-1.0
3.59e-07,-1.0
3.6000000000000005e-07,-1.0
3.61e-07,-1.0
3.6200000000000004e-07,-1.0
3.63e-07,-1.0
3.6400000000000003e-07,-1.0
3.65e-07,-1.0
3.66e-07,-1.0
3.6700000000000004e-07,-1.0
3.68e-07,-1.0
3.6900000000000004e-07,-1.0
3.7e-07,-1.0
3.7100000000000003e-07,-1.0
3.7200000000000005e-07,-1.0
3.73e-07,-1.0
3.7400000000000004e-07,-1.0
3.75e-07,-1.0
3.7600000000000003e-07,-1.0
3.77e-07,-1.0
3.78e-07,-1.0
3.7900000000000005e-07,-1.0
3.8e-07,-1.0
3.8100000000000004e-07,-1.0
3.82e-07,-1.0
3.8300000000000003e-07,-1.0
3.8400000000000005e-07,-1.0
3.85e-07,-1.0
3.8600000000000004e-07,-1.0
3.87e-07,-1.0
3.8800000000000003e-07,-1.0
3.89e-07,-1.0
3.9e-07,-1.0
3.9100000000000005e-07,-1.0
3.92e-07,-1.0
3.9300000000000004e-07,-1.0
3.94e-07,-1.0
3.9500000000000003e-07,-1.0
3.96e-07,-1.0
3.97e-07,-1.0
3.9800000000000004e-07,-1.0
3.99e-07,-1.0
4.0000000000000003e-07,-1.0
4.01e-07,-1.0
4.02e-07,-1.0
4.0300000000000005e-07,-1.0
4.04e-07,-1.0
4.0500000000000004e-07,-1.0
4.06e-07,-1.0
4.0700000000000003e-07,-1.0
4.08e-07,-1.0
4.09e-07,-1.0
4.1000000000000004e-07,-1.0
4.11e-07,-1.0
4.1200000000000004e-07,-1.0
4.13e-07,-1.0
4.1400000000000003e-07,-1.0
4.1500000000000005e-07,-1.0
4.16e-07,-1.0
4.1700000000000004e-07,-1.0
4.18e-07,-1.0
4.1900000000000003e-07,-1.0
4.2e-07,-1.0
4.21e-07,-1.0
4.2200000000000005e-07,-1.0
4.23e-07,-1.0
4.2400000000000004e-07,-1.0
4.25e-07,-1.0
4.2600000000000003e-07,-1.0
4.2700000000000005e-07,-1.0
4.28e-07,-1.0
4.2900000000000004e-07,-1.0
4.3e-07,-1.0
4.3100000000000003e-07,-1.0
4.32e-07,-1.0
4.33e-07,-1.0
4.3400000000000005e-07,-1.0
4.35e-07,-1.0
4.3600000000000004e-07,-1.0
4.37e-07,-1.0
4.3800000000000003e-07,-1.0
4.3900000000000005e-07,-1.0
4.4e-07,-1.0
4.4100000000000004e-07,-1.0
4.42e-07,-1.0
4.4300000000000004e-07,-1.0
4.44e-07,-1.0
4.4500000000000003e-07,-1.0
4.4600000000000005e-07,-1.0
4.47e-07,-1.0
4.4800000000000004e-07,-1.0
4.49e-07,-1.0
4.5000000000000003e-07,-1.0
4.51e-07,-1.0
4.52e-07,-1.0
4.5300000000000005e-07,-1.0
4.54e-07,-1.0
4.5500000000000004e-07,-1.0
4.56e-07,-1.0
4.5700000000000003e-07,-1.0
4.5800000000000005e-07,-1.0
4.59e-07,-1.0
4.6000000000000004e-07,-1.0
4.61e-07,-1.0
4.6200000000000003e-07,-1.0
4.63e-07,-1.0
4.64e-07,-1.0
4.6500000000000005e-07,-1.0
4.66e-07,-1.0
4.6700000000000004e-07,-1.0
4.68e-07,-1.0
4.6900000000000003e-07,-1.0
4.7000000000000005e-07,-1.0
4.71e-07,-1.0
4.7200000000000004e-07,-1.0
4.73e-07,-1.0
4.7400000000000004e-07,-1.0
4.75e-07,-1.0
4.7600000000000003e-07,-1.0
4.77e-07,-1.0
4.78e-07,-1.0
4.79e-07,-1.0
4.800000000000001e-07,-1.0
4.81e-07,-1.0
4.82e-07,-1.0
4.830000000000001e-07,-1.0
4.84e-07,-1.0
4.85e-07,-1.0
4.86e-07,-1.0
4.870000000000001e-07,-1.0
4.88e-07,-1.0
4.89e-07,-1.0
4.900000000000001e-07,-1.0
4.91e-07,-1.0
4.92e-07,-1.0
4.93e-07,-1.0
4.940000000000001e-07,-1.0
4.95e-07,-1.0
4.96e-07,-1.0
4.970000000000001e-07,-1.0
4.98e-07,-1.0
4.99e-07,-1.0
5.000000000000001e-07,-1.0
5.01e-07,-1.0
5.02e-07,-1.0
5.03e-07,-1.0
5.040000000000001e-07,-1.0
5.05e-07,-1.0
5.06e-07,-1.0
5.070000000000001e-07,-1.0
5.08e-07,-1.0
5.09e-07,-1.0
5.1e-07,-1.0
5.110000000000001e-07,-1.0
5.12e-07,-1.0
5.13e-07,-1.0
5.140000000000001e-07,-1.0
5.15e-07,-1.0
5.16e-07,-1.0
5.17e-07,-1.0
5.180000000000001e-07,-1.0
5.19e-07,-1.0
5.2e-07,-1.0
5.210000000000001e-07,-1.0
5.22e-07,-1.0
5.23e-07,-1.0
5.24e-07,-1.0
5.250000000000001e-07,-1.0
5.26e-07,-1.0
5.27e-07,-1.0
5.280000000000001e-07,-1.0
5.29e-07,-1.0
5.3e-07,-1.0
5.310000000000001e-07,-1.0
5.32e-07,-1.0
5.33e-07,-1.0
5.34e-07,-1.0
5.350000000000001e-07,-1.0
5.36e-07,-1.0
5.37e-07,-1.0
5.380000000000001e-07,-1.0
