Time,Input
0.0,-0.0038659201394728076
1e-08,-0.003909092613794792
2e-08,-0.00395270329544546
3.0000000000000004e-08,-0.00399675609863369
4e-08,-0.004041254966394719
5e-08,-0.004086203870735176
6.000000000000001e-08,-0.0041316068127781325
7e-08,-0.004177467822908139
8e-08,-0.00422379096091623
9e-08,-0.004270580316144908
1e-07,-0.004317840007633078
1.1e-07,-0.004365574184260933
1.2000000000000002e-07,-0.004413787024894763
1.3e-07,-0.00446248273853173
1.4e-07,-0.004511665564444496
1.5e-07,-0.00456133977232583
1.6e-07,-0.004611509662433043
1.7000000000000001e-07,-0.00466217956573235
1.8e-07,-0.004713353844043088
1.9e-07,-0.004765036890181804
2e-07,-0.004817233128106186
2.1e-07,-0.004869947013058835
2.2e-07,-0.004923183031710876
2.3e-07,-0.004976945702305357
2.4000000000000003e-07,-0.005031239574800499
2.5e-07,-0.005086069231012701
2.6e-07,-0.005141439284759328
2.7e-07,-0.005197354382001293
2.8e-07,-0.005253819200985387
2.9000000000000003e-07,-0.005310838452386333
3e-07,-0.005368416879448601
3.1e-07,-0.005426559258127927
3.2e-07,-0.0054852703972325546
3.3e-07,-0.00554455513856415
3.4000000000000003e-07,-0.005604418357058429
3.5e-07,-0.005664864960925407
3.6e-07,-0.005725899891789377
3.7e-07,-0.005787528124828465
3.8e-07,-0.005849754668913839
3.9e-07,-0.005912584566748542
4e-07,-0.005976022895005943
4.1e-07,-0.006040074764467731
4.2e-07,-0.006104745320161528
4.3e-07,-0.006170039741498055
4.4e-07,-0.006235963242407836
4.5000000000000003e-07,-0.006302521071477445
4.6e-07,-0.006369718512085283
4.7e-07,-0.006437560882536827
4.800000000000001e-07,-0.0065060535361994255
4.9e-07,-0.006575201861636534
5e-07,-0.006645011282741399
5.1e-07,-0.006715487258870253
5.2e-07,-0.006786635284974872
5.3e-07,-0.006858460891734596
5.4e-07,-0.006930969645687747
5.5e-07,-0.007004167149362422
5.6e-07,-0.007078059041406675
5.7e-07,-0.007152650996718045
5.800000000000001e-07,-0.0072279487265724356
5.9e-07,-0.007303957978752324
6e-07,-0.00738068453767425
6.1e-07,-0.007458134224515666
6.2e-07,-0.00753631289734101
6.3e-07,-0.0076152264512270446
6.4e-07,-0.007694880818387471
6.5e-07,-0.0077752819682967884
6.6e-07,-0.007856435907813299
6.7e-07,-0.007938348681301378
