Time,Input
0.0,-0.41202631696022357
1e-09,-0.41385702202986163
2e-09,-0.4156912424254272
3.0000000000000004e-09,-0.41752895287634473
4e-09,-0.4193701278835885
5e-09,-0.42121474171980894
6.000000000000001e-09,-0.42306276842947127
7.000000000000001e-09,-0.42491418182900825
8e-09,-0.42676895550698596
9.000000000000001e-09,-0.42862706282428276
1e-08,-0.4304884769142822
1.1000000000000001e-08,-0.43235317068307916
1.2000000000000002e-08,-0.4342211168096995
1.3e-08,-0.4360922877463333
1.4000000000000001e-08,-0.43796665571858207
1.5000000000000002e-08,-0.4398441927257192
1.6e-08,-0.44172487054096443
1.7e-08,-0.4436086607117718
1.8000000000000002e-08,-0.4454955345601318
1.9e-08,-0.44738546318288697
2e-08,-0.44927841745206165
2.1000000000000003e-08,-0.45117436801520544
2.2000000000000002e-08,-0.45307328529575086
2.3e-08,-0.4549751394933848
2.4000000000000003e-08,-0.4568799005844339
2.5000000000000002e-08,-0.4587875383222644
2.6e-08,-0.4606980222376957
2.7e-08,-0.46261132163942786
2.8000000000000003e-08,-0.46452740561448425
2.9e-08,-0.4664462430286668
3.0000000000000004e-08,-0.468367802527027
3.1e-08,-0.47029205253434997
3.2e-08,-0.4722189612556538
3.3000000000000004e-08,-0.4741484966767023
3.4e-08,-0.4760806265645323
3.5e-08,-0.47801531846799583
3.6000000000000005e-08,-0.4799525397183158
3.7e-08,-0.4818922574296569
3.8e-08,-0.48383443849971003
3.9000000000000005e-08,-0.485779049610292
4e-08,-0.48772605722795903
4.1e-08,-0.48967542760463506
4.2000000000000006e-08,-0.4916271267782543
4.3e-08,-0.49358112057341863
4.4000000000000004e-08,-0.49553737460206865
4.5000000000000006e-08,-0.4974958542641708
4.6e-08,-0.4994565247484169
4.7000000000000004e-08,-0.5014193510329404
4.8000000000000006e-08,-0.5033842978860454
4.9e-08,-0.5053513298669514
5.0000000000000004e-08,-0.5073204113265518
5.1e-08,-0.5092915064081875
5.2e-08,-0.5112645790484353
5.3000000000000005e-08,-0.5132395929779096
5.4e-08,-0.5152165117220804
5.5e-08,-0.5171952986021044
5.6000000000000005e-08,-0.5191759167356721
5.7e-08,-0.5211583290378676
5.8e-08,-0.5231424982220452
5.9000000000000006e-08,-0.5251283868007184
6.000000000000001e-08,-0.5271159570864654
6.1e-08,-0.5291051711928481
6.2e-08,-0.5310959910353452
6.300000000000001e-08,-0.5330883783323014
6.4e-08,-0.5350822946058897
6.5e-08,-0.5370777011830891
6.600000000000001e-08,-0.539074559196676
6.7e-08,-0.5410728295862315
6.8e-08,-0.5430724730991613
6.900000000000001e-08,-0.545073450291732
7e-08,-0.5470757215301206
7.1e-08,-0.5490792469914786
7.200000000000001e-08,-0.5510839866650112
7.3e-08,-0.5530899003530705
7.4e-08,-0.5550969476722625
7.500000000000001e-08,-0.5571050880545698
7.6e-08,-0.5591142807484877
7.7e-08,-0.5611244848201744
7.800000000000001e-08,-0.5631356591546166
7.9e-08,-0.5651477624568083
8e-08,-0.5671607532529445
8.100000000000001e-08,-0.5691745898916285
8.2e-08,-0.5711892305450947
8.3e-08,-0.5732046332104437
8.400000000000001e-08,-0.5752207557108928
8.500000000000001e-08,-0.5772375556970404
8.6e-08,-0.5792549906481445
8.700000000000001e-08,-0.5812730178734145
8.800000000000001e-08,-0.583291594513318
8.9e-08,-0.5853106775409014
9.000000000000001e-08,-0.5873302237631229
9.100000000000001e-08,-0.5893501898222023
9.2e-08,-0.5913705321969812
9.300000000000001e-08,-0.5933912072042998
9.400000000000001e-08,-0.5954121710003865
9.5e-08,-0.5974333795822596
9.600000000000001e-08,-0.5994547887891457
9.700000000000001e-08,-0.6014763543039092
9.8e-08,-0.6034980316544964
9.9e-08,-0.6055197762153928
1.0000000000000001e-07,-0.607541543209094
1.01e-07,-0.6095632877075906
1.02e-07,-0.6115849646338645
1.0300000000000001e-07,-0.6136065287634008
1.04e-07,-0.6156279347257119
1.05e-07,-0.6176491370058739
1.0600000000000001e-07,-0.6196700899460779
1.07e-07,-0.6216907477471932
1.08e-07,-0.6237110644703435
1.0900000000000001e-07,-0.6257309940384963
1.1e-07,-0.6277504902380653
1.11e-07,-0.6297695067205253
1.1200000000000001e-07,-0.6317879970040399
1.13e-07,-0.6338059144751018
1.14e-07,-0.6358232123901862
1.1500000000000001e-07,-0.6378398438774158
1.16e-07,-0.6398557619382391
1.17e-07,-0.6418709194491208
1.1800000000000001e-07,-0.643885269163244
1.1900000000000001e-07,-0.6458987637122254
1.2000000000000002e-07,-0.6479113556078429
1.21e-07,-0.6499229972437734
1.22e-07,-0.6519336408973454
1.23e-07,-0.6539432387313006
1.24e-07,-0.6559517427955699
1.2500000000000002e-07,-0.6579591050290597
1.2600000000000002e-07,-0.6599652772614502
1.27e-07,-0.6619702112150047
1.28e-07,-0.663973858506392
1.29e-07,-0.6659761706485191
1.3e-07,-0.6679770990523743
1.31e-07,-0.669976595028884
1.3200000000000002e-07,-0.671974609790778
1.33e-07,-0.6739710944544685
1.34e-07,-0.6759660000419371
1.35e-07,-0.6779592774826354
1.36e-07,-0.679950877615395
1.37e-07,-0.6819407511903481
1.3800000000000002e-07,-0.6839288488708595
1.3900000000000001e-07,-0.6859151212354679
1.4e-07,-0.6878995187798392
1.41e-07,-0.6898819919187286
1.42e-07,-0.6918624909879533
1.43e-07,-0.6938409662463759
1.4400000000000002e-07,-0.6958173678778976
1.4500000000000001e-07,-0.69779164599346
1.46e-07,-0.6997637506330588
1.47e-07,-0.7017336317677656
1.48e-07,-0.7037012393017594
1.49e-07,-0.7056665230743688
1.5000000000000002e-07,-0.7076294328621218
1.5100000000000002e-07,-0.7095899183808057
1.52e-07,-0.7115479292875367
1.53e-07,-0.7135034151828374
1.54e-07,-0.715456325612724
1.55e-07,-0.7174066100708014
1.5600000000000002e-07,-0.7193542180003681
1.5700000000000002e-07,-0.721299098796529
1.58e-07,-0.7232412018083164
1.59e-07,-0.7251804763408198
1.6e-07,-0.727116871657324
1.61e-07,-0.7290503369814543
1.6200000000000002e-07,-0.7309808214993307
1.6300000000000002e-07,-0.7329082743617301
1.64e-07,-0.7348326446862543
1.65e-07,-0.7367538815595084
1.66e-07,-0.738671934039284
1.67e-07,-0.7405867511567519
1.6800000000000002e-07,-0.7424982819186599
1.6900000000000002e-07,-0.7444064753095401
1.7000000000000001e-07,-0.7463112802939205
1.71e-07,-0.7482126458185456
1.72e-07,-0.7501105208146027
1.73e-07,-0.7520048541999546
1.7400000000000002e-07,-0.7538955948813787
1.7500000000000002e-07,-0.7557826917568136
1.7600000000000001e-07,-0.7576660937176101
1.77e-07,-0.7595457496507892
1.78e-07,-0.7614216084413064
1.79e-07,-0.76329361897432
1.8000000000000002e-07,-0.7651617301374672
1.8100000000000002e-07,-0.7670258908231442
1.8200000000000002e-07,-0.7688860499307919
1.83e-07,-0.7707421563691874
1.84e-07,-0.7725941590587397
1.85e-07,-0.7744420069337908
1.8600000000000002e-07,-0.7762856489449218
1.8700000000000002e-07,-0.7781250340612624
1.8800000000000002e-07,-0.7799601112728072
1.89e-07,-0.7817908295927333
1.9e-07,-0.783617138059725
1.91e-07,-0.7854389857403006
1.9200000000000003e-07,-0.7872563217311439
1.9300000000000002e-07,-0.7890690951614395
1.9400000000000002e-07,-0.7908772551952111
1.95e-07,-0.7926807510336641
1.96e-07,-0.7944795319175308
1.97e-07,-0.7962735471294193
1.98e-07,-0.7980627459961649
1.9900000000000002e-07,-0.7998470778911849
2.0000000000000002e-07,-0.8016264922368358
2.01e-07,-0.8034009385067726
2.02e-07,-0.8051703662283122
2.03e-07,-0.8069347249847962
2.04e-07,-0.8086939644179594
2.0500000000000002e-07,-0.8104480342302964
2.0600000000000002e-07,-0.8121968841874335
2.0700000000000001e-07,-0.8139404641204998
2.08e-07,-0.815678723928501
2.09e-07,-0.817411613580694
2.1e-07,-0.819139083118963
2.1100000000000002e-07,-0.8208610826601963
2.1200000000000002e-07,-0.8225775623986646
2.1300000000000001e-07,-0.8242884726083991
2.14e-07,-0.825993763645571
2.15e-07,-0.8276933859508705
2.16e-07,-0.8293872900518872
2.1700000000000002e-07,-0.8310754265654894
2.1800000000000002e-07,-0.8327577462002039
2.1900000000000002e-07,-0.8344341997585962
2.2e-07,-0.8361047381396484
2.21e-07,-0.8377693123411386
2.22e-07,-0.8394278734620187
2.2300000000000002e-07,-0.8410803727047912
2.2400000000000002e-07,-0.8427267613778846
2.2500000000000002e-07,-0.8443669908980291
2.26e-07,-0.8460010127926293
2.27e-07,-0.8476287787021358
2.28e-07,-0.8492502403824163
2.2900000000000003e-07,-0.8508653497071226
2.3000000000000002e-07,-0.8524740586700582
2.3100000000000002e-07,-0.8540763193875415
2.32e-07,-0.8556720841007678
2.33e-07,-0.8572613051781689
2.34e-07,-0.8588439351177696
2.3500000000000003e-07,-0.860419926549541
2.3600000000000002e-07,-0.8619892322377526
2.3700000000000002e-07,-0.8635518050833184
2.3800000000000001e-07,-0.8651075981261429
2.39e-07,-0.8666565645474607
2.4000000000000003e-07,-0.8681986576721746
2.41e-07,-0.8697338309711891
2.42e-07,-0.8712620380637395
2.43e-07,-0.8727832327197178
2.44e-07,-0.8742973688619938
2.4500000000000004e-07,-0.8758044005687317
2.46e-07,-0.877304282075702
2.4700000000000003e-07,-0.8787969677785897
2.48e-07,-0.8802824122352958
2.49e-07,-0.8817605701682352
2.5000000000000004e-07,-0.8832313964666285
2.51e-07,-0.8846948461887891
2.5200000000000003e-07,-0.8861508745644039
2.53e-07,-0.8875994369968087
2.54e-07,-0.8890404890652579
2.55e-07,-0.890473986527188
2.56e-07,-0.8918998853204744
2.5700000000000004e-07,-0.8933181415656826
2.58e-07,-0.8947287115683119
2.5900000000000003e-07,-0.8961315518210342
2.6e-07,-0.8975266190059231
2.61e-07,-0.8989138699966789
2.62e-07,-0.9002932618608444
2.63e-07,-0.9016647518620143
2.6400000000000003e-07,-0.9030282974620372
2.65e-07,-0.9043838563232088
2.66e-07,-0.905731386310459
